00;VENDAS ESTABELECIMENTO;64731433005088;20191223;20191223;KW                  
10;64731433005088;23/12/2019;005;00000104560027197689;DEB;20002;001;0250958654;0000715347;000000003999;                    ;000;439267;0000081225;000;0000500002;
10;64731433005088;23/12/2019;021;00000041065900005000;DEB;20085;001;0000241825;0000000000;000000005499;                    ;000;639664;0000081227;000;0000500002;
10;64731433005088;23/12/2019;005;00000104560027197689;DEB;20002;001;0251050246;0000337681;000000001499;                    ;000;482481;0000081230;000;0000500003;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00002;001;0498922218;0000059237;000000010096;                    ;000;553636;0000081239;000;0000500004;
10;64731433005088;23/12/2019;021;00000041065900005000;DEB;20085;001;0000288105;0000000000;000000004999;                    ;000;639664;0000081242;000;0000500003;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00002;001;0251203622;0000079800;000000004098;                    ;000;559523;0000081245;000;0000500005;
10;64731433005088;23/12/2019;005;00000104560027197689;DEB;20002;001;0251226978;0000339131;000000014999;                    ;000;498453;0000081247;000;0000500006;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00031;002;0251256600;0000653141;000000019999;                    ;003;651652;0000081249;000;0000500007;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00002;002;0498828532;0000057025;000000028997;                    ;003;530780;0000081251;000;0000500008;
10;64731433005088;23/12/2019;005;00000104560027197689;DEB;20001;001;0251296870;0000076768;000000016998;                    ;000;603689;0000081256;000;0000500009;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00001;001;0251329214;0000633664;000000016998;                    ;000;406669;0000081259;000;0000500010;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00001;001;0498747626;0000983022;000000009198;                    ;000;498453;0000109756;000;0000500011;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00002;001;0498729954;0000078122;000000005999;                    ;000;553636;0000081261;000;0000500012;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00001;001;0251418812;0000630823;000000009999;                    ;000;406655;0000081264;000;0000500013;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00001;001;0251441054;0000098296;000000012498;                    ;000;491412;0000109759;000;0000500014;
10;64731433005088;23/12/2019;021;00000041065900005000;DEB;20085;001;0000364911;0000000000;000000014799;                    ;000;639664;0000081269;000;0000500004;
10;64731433005088;23/12/2019;005;00000104560027197689;DEB;20032;001;0251488694;0000671510;000000016999;                    ;000;506775;0000109762;000;0000500015;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00002;002;0498557840;0000275966;000000009990;                    ;002;544731;0000081274;000;0000500016;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00001;002;0251569482;0000084653;000000026999;                    ;007;498453;0000109765;000;0000500017;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00002;001;0498538552;0000092405;000000015999;                    ;000;559523;0000081277;000;0000500018;
10;64731433005088;23/12/2019;005;00000104560027197689;DEB;20002;001;0251605794;0000539112;000000003499;                    ;000;476332;0000081279;000;0000500019;
10;64731433005088;23/12/2019;005;00000104560027197689;DEB;20001;001;0498497984;0000343671;000000010996;                    ;000;515590;0000109768;000;0000500020;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00001;001;0251639524;0000018696;000000003999;                    ;000;485464;0000081281;000;0000500021;
10;64731433005088;23/12/2019;005;00000104560027197689;DEB;20002;001;0251641172;0000362870;000000018997;                    ;000;410863;0000109771;000;0000500022;
10;64731433005088;23/12/2019;005;00000104560027197689;DEB;20002;001;0251664786;0000550128;000000004597;                    ;000;476331;0000081283;000;0000500023;
10;64731433005088;23/12/2019;005;00000104560027197689;DEB;20002;001;0251676584;0000400770;000000015998;                    ;000;410863;0000109773;000;0000500024;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00002;001;0251686328;0000058107;000000021997;                    ;000;552236;0000109776;000;0000500025;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00002;002;0251695026;0000058252;000000026998;                    ;009;523284;0000081286;000;0000500026;
10;64731433005088;23/12/2019;005;00000104560027197689;DEB;20002;001;0498395580;0000454364;000000025992;                    ;000;422061;0000109780;000;0000500027;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00002;001;0251749968;0000473273;000000006496;                    ;000;544731;0000109783;000;0000500028;
10;64731433005088;23/12/2019;005;00000104560027197689;DEB;20001;001;0251765174;0000490564;000000002690;                    ;000;515590;0000109785;000;0000500029;
10;64731433005088;23/12/2019;005;00000104560027197689;DEB;20002;001;0498323574;0000742802;000000048304;                    ;000;498408;0000081290;000;0000500030;
10;64731433005088;23/12/2019;005;00000104560027197689;DEB;20002;001;0498311120;0000342882;000000009998;                    ;000;400178;0000109788;000;0000500031;
10;64731433005088;23/12/2019;005;00000104560027197689;DEB;20032;001;0251871428;0000789677;000000027998;                    ;000;651653;0000081293;000;0000500032;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00001;002;0498243438;0000237090;000000019900;                    ;002;459383;0000081295;000;0000500033;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00001;001;0498234686;0000625285;000000010998;                    ;000;480632;0000081298;000;0000500034;
10;64731433005088;23/12/2019;005;00000104560027197689;DEB;20002;001;0498114452;0000339156;000000007999;                    ;000;476608;0000081304;000;0000500035;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00002;001;0498110354;0000152370;000000009999;                    ;000;544731;0000109792;000;0000500036;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00031;002;0497996962;0000047837;000000006999;                    ;002;650507;0000081307;000;0000500037;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00002;002;0497981730;0000522322;000000062988;                    ;010;511781;0000109797;000;0000500038;
10;64731433005088;23/12/2019;021;00000041065900005000;DEB;20085;001;0000514075;0000000000;000000015998;                    ;003;639664;0000081309;000;0000500005;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00002;002;0252241768;0000070956;000000019998;                    ;003;535858;0000081312;000;0000500039;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00001;001;0252265840;0000665691;000000001099;                    ;000;406655;0000081315;000;0000500040;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00001;002;0252284444;0000014650;000000019999;                    ;002;498442;0000081317;000;0000500041;
10;64731433005088;23/12/2019;021;00000041065900005000;DEB;20085;001;0000538956;0000000000;000000013960;                    ;004;639664;0000109801;000;0000500006;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00002;001;0252334810;0000064746;000000011998;                    ;000;552289;0000081320;000;0000500042;
10;64731433005088;23/12/2019;005;00000104560027197689;DEB;20001;001;0252374116;0000106660;000000008198;                    ;000;603689;0000081322;000;0000500043;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00001;001;0252382856;0000056876;000000006999;                    ;000;498442;0000081324;000;0000500044;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00031;002;0252457366;0000043009;000000033997;                    ;010;506753;0000081329;000;0000500045;
10;64731433005088;23/12/2019;021;00000041065900005000;DEB;20085;001;0000571148;0000000000;000000014999;                    ;000;639664;0000109803;000;0000500007;
10;64731433005088;23/12/2019;005;00000104560027197689;DEB;20002;001;0497643124;0000339623;000000028999;                    ;000;476608;0000081333;000;0000500046;
10;64731433005088;23/12/2019;005;00000104560027197689;CRE;00002;001;0497618172;0000053414;000000009999;                    ;000;549167;0000109807;000;0000500047;
10;64731433005088;23/12/2019;005;00000104560027197689;DEB;20001;001;0497609136;0000442235;000000001499;                    ;000;603689;0000109810;000;0000500048;
10;64731433005088;23/12/2019;021;00000041065900005000;DEB;20085;001;0000583642;0000000000;000000007999;                    ;000;639664;0000109814;000;0000500008;
